Generation,Name,Gene0,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15
12,John Braitenberg ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,0.3192114,0.8983701,-0.4574829,-0.885036,-0.2001712,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
12,John BraitenbergII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,0.1674482,0.8983701,-0.4574829,-0.885036,-0.2001712,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.8325874
12,Patrick SearleX,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.9983534,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
13,John de Vries ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,0.1298338,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
13,John de VriesIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,0.1298338,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
13,John Minsky ,-0.06754905,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.5140654,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
13,Frank Minsky ,-0.6904843,0.3762127,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.5140654,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
13,Patrick SearleVII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
13,Patrick Searle ,-0.4010284,0.9590898,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.4491975,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
13,Patrick SearleVI,-0.4010284,0.9590898,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
13,Patrick SearleII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
13,Patrick SearleV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
13,Patrick SearleIV,-0.4010284,0.9590898,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
13,Patrick SearleIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
13,Patrick BraitenbergIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.9348941,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.8325874
13,Patrick RosenblattIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.9704477,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
13,Patrick RosenblattII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
13,John Braitenberg ,-0.4058937,0.8725772,0.6921052,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
13,Patrick BraitenbergII,-0.4058937,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
13,Patrick Rosenblatt ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
13,Frank Hayes ,-0.4010284,0.8725772,-0.8177867,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
13,Patrick Braitenberg ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
13,John de VriesII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,0.1097219,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
14,John Hayes ,-0.4058937,0.8725772,0.6921052,0.5781723,0.9777281,-0.5035375,0.8983701,-0.4574829,0.7027291,-0.2001712,0.2267976,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
14,John Braitenberg ,-0.4058937,0.8725772,0.6921052,0.5781723,0.9777281,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
14,John de Vries ,-0.4058937,0.8725772,0.03750658,0.5781723,0.6018744,0.1298338,0.8983701,-0.4634171,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
14,John MinskyII,-0.06754905,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.5140654,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
14,John Minsky ,-0.06754905,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.5140654,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
14,Patrick RosenblattIV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,-0.6665573,-0.613732,0.04512525,0.8325874
14,Patrick SearleIII,-0.4010284,0.9590898,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
14,Patrick SearleIV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
14,Patrick SearleII,-0.4010284,0.1753169,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.4491975,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
14,Patrick Minsky ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.9348941,0.2267976,0.334843,0.8116992,-0.613732,0.04512525,0.5172831
14,Patrick Braitenberg ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,-0.5875611,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
14,Patrick BraitenbergII,-0.4010284,0.8725772,0.03750658,0.155622,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
14,Patrick RosenblattIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
14,Patrick RosenblattV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
14,Patrick BraitenbergIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
14,Patrick RosenblattII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
14,Patrick Rosenblatt ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
14,Frank Minsky ,-0.4010284,0.8725772,-0.8177867,0.5781723,0.6018744,-0.8707663,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
14,Frank Hayes ,-0.4010284,0.8725772,-0.8177867,0.5781723,0.6018744,-0.8707663,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
14,Patrick Searle ,-0.4010284,0.8725772,0.03750658,0.5781723,-0.007511675,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.2881758,0.8116992,-0.613732,0.04512525,0.5172831
15,John Hayes ,-0.4058937,0.8725772,0.6921052,0.5781723,0.9777281,-0.5035375,0.8983701,-0.4574829,0.7027291,-0.2001712,0.2267976,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
15,John HayesII,-0.4058937,0.8725772,0.03750658,0.5781723,0.6018744,0.1298338,0.8983701,-0.4634171,0.4756426,-0.2001712,0.9257029,-0.7394278,0.8116992,-0.613732,0.04512525,0.5172831
15,John Minsky ,-0.06754905,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.5140654,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
15,John RosenblattII,-0.4010284,0.9590898,0.5739857,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,-0.6665573,-0.613732,0.04512525,0.8325874
15,John Rosenblatt ,-0.4010284,0.9590898,0.5739857,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,-0.6665573,-0.613732,0.04512525,0.8325874
15,Patrick SearleII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
15,Patrick SearleIII,-0.4010284,0.9590898,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
15,John de Vries ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
15,Patrick RosenblattIII,-0.4010284,0.1753169,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.4491975,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
15,John de VriesII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
15,Patrick Searle ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
15,John de VriesIII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
15,Patrick SearleVI,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
15,Patrick Braitenberg ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
15,Patrick Minsky ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.2267976,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
15,Patrick Rosenblatt ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
15,Patrick RosenblattII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
15,Patrick RosenblattIV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
15,Patrick SearleIV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,0.7882963,0.9257029,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
15,Patrick SearleV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,0.7882963,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
16,John Hayes ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,0.1298338,0.8983701,-0.4634171,0.4756426,-0.2001712,0.9257029,-0.7394278,0.8116992,-0.613732,0.04512525,0.5172831
16,John HayesII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,0.1298338,0.8983701,-0.4634171,0.4756426,-0.2001712,0.9257029,-0.7394278,0.8116992,-0.613732,0.09367692,0.5172831
16,Patrick SearleVI,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.4895389,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9362836,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
16,John de VriesII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.9722265,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
16,John RosenblattII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,-0.6665573,-0.613732,0.04512525,0.8325874
16,Patrick SearleV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.1512116,0.04512525,0.5172831
16,Patrick RosenblattII,-0.4010284,0.1753169,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.4491975,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
16,Patrick Searle ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9362836,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
16,Patrick SearleIII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
16,Patrick SearleVIII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
16,John de Vries ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
16,Patrick SearleIV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
16,Patrick SearleVII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.001658857,0.04512525,0.5172831
16,Patrick SearleIX,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
16,Patrick Braitenberg ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
16,Patrick RosenblattIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
16,John Rosenblatt ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.4838127,0.05003428,0.5172831
16,Patrick Rosenblatt ,-0.4058937,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.514326,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
16,Hugo Rosenblatt ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,0.8128732,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
16,Patrick SearleII,-0.4010284,0.9141324,0.5739857,0.5781723,0.6018744,-0.5035375,-0.1408543,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
17,Patrick RosenblattII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6435411,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.4874523
17,Patrick de Vries ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,0.5833162,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
17,Patrick SearleIII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,0.5711949,0.4491975,0.2905716,0.8116992,-0.613732,0.07152677,0.5172831
17,Patrick SearleIV,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,0.5711949,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
17,John de VriesVI,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.9722265,-0.2001712,0.4929862,0.728483,0.8116992,-0.613732,0.04512525,0.8325874
17,John de VriesIII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.9722265,-0.2001712,0.4929862,0.728483,0.8116992,-0.613732,0.04512525,0.5172831
17,John Minsky ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
17,John de VriesIV,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
17,Patrick SearleII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
17,John de Vries ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,0.728483,0.8116992,-0.613732,0.04512525,0.5172831
17,Patrick Searle ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
17,Patrick SearleV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
17,Patrick RosenblattIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
17,Patrick Rosenblatt ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
17,Patrick BraitenbergII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.5172831
17,Patrick Braitenberg ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.2267976,0.334843,-0.6665573,-0.613732,0.04512525,0.5172831
17,John de VriesII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,0.3284622,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.4874523
17,John de VriesV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,0.3284622,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.4874523
17,Hugo Rosenblatt ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,0.8128732,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
17,Hugo RosenblattII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,0.8128732,-0.885036,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
18,Hugo Minsky ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
18,Frank Searle ,-0.4010284,0.8725772,0.03750658,-0.9147828,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,0.5711949,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
18,John de VriesIII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,0.5711949,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
18,Patrick Minsky ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
18,Patrick MinskyIII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
18,Patrick MinskyII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
18,Patrick SearleVII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
18,John de VriesII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,0.728483,0.8116992,-0.613732,0.04512525,0.5172831
18,John de Vries ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,0.728483,0.8116992,-0.613732,0.04512525,0.5172831
18,Patrick Searle ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
18,Patrick SearleV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
18,Patrick SearleIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
18,Patrick SearleVI,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
18,Patrick SearleIV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
18,Patrick SearleII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
18,John Hayes ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
18,Patrick SearleVIII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
18,Patrick RosenblattII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
18,Patrick Rosenblatt ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
18,John Rosenblatt ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
19,Hugo BraitenbergII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
